Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:complement(2241810..2242967):CDS	"b2152"	"duf418 family putative inner membrane protein"	CDS	2241810	2242967	no 	no 	Unique_nc_000913
NC_000913:complement(2242984..2243652):CDS	"b2153"	"gtp cyclohydrolase i"	CDS	2242984	2243652	no 	no 	Unique_nc_000913
NC_000913:2243910..2244746:CDS	"b2154"	"s-formylglutathione hydrolase"	CDS	2243910	2244746	no 	no 	Unique_nc_000913
NC_000913:complement(2244778..2246769):CDS	"b2155"	"colicin ia outer membrane receptor and translocator; ferric iron-catecholate transporter"	CDS	2244778	2246769	no 	no 	Unique_nc_000913
NC_000913:complement(2247063..2248532):CDS	"b2156"	"lysine transporter"	CDS	2247063	2248532	no 	no 	Unique_nc_000913
NC_000913:complement(2248737..2249618):CDS	"b2157"	"putative dna-binding transcriptional regulator"	CDS	2248737	2249618	no 	no 	Unique_nc_000913
NC_000913:2249717..2250766:CDS	"b2158"	"upf0324 family inner membrane protein"	CDS	2249717	2250766	no 	no 	Unique_nc_000913
NC_000913:2250840..2251697:CDS	"b2159"	"endonuclease iv with intrinsic 3'-5' exonuclease activity"	CDS	2250840	2251697	no 	no 	Unique_nc_000913
NC_000913:2251700..2252788:CDS	"b2160"	"putative kinase"	CDS	2251700	2252788	no 	no 	Unique_nc_000913
NC_000913:complement(2252895..2254145):CDS	"b2161"	"nucleoside permease"	CDS	2252895	2254145	no 	no 	Unique_nc_000913
NC_000913:complement(2254245..2255186):CDS	"b2162"	"ribonucleoside hydrolase 2"	CDS	2254245	2255186	no 	no 	Unique_nc_000913
NC_000913:2255355..2256014:CDS	"b2163"	"putative transcriptional regulator"	CDS	2255355	2256014	no 	no 	Unique_nc_000913
NC_000913:complement(2256085..2257335):CDS	"b2164"	"putative nucleoside transporter"	CDS	2256085	2257335	no 	no 	Unique_nc_000913
NC_000913:complement(2259719..2261410):CDS	"b2167"	"fused fructose-specific pts enzymes: iibcomponent/iic components"	CDS	2259719	2261410	no 	no 	Unique_nc_000913
NC_000913:complement(2262365..2263495):CDS	"b2169"	"fused fructose-specific pts enzymes: iia component/hpr component"	CDS	2262365	2263495	no 	no 	Unique_nc_000913
NC_000913:2263863..2265044:CDS	"b2170"	"lactose/glucose efflux system"	CDS	2263863	2265044	no 	no 	Unique_nc_000913
NC_000913:complement(2265041..2265295):CDS	"b4502"	"upf0153 cysteine cluster protein"	CDS	2265041	2265295	no 	no 	Unique_nc_000913
NC_000913:2265450..2266022:CDS	"b2171"	"elongation factor p-like protein"	CDS	2265450	2266022	no 	no 	Unique_nc_000913
NC_000913:2266245..2267711:CDS	"b2172"	"putative nad-dependent d-mannonate oxidoreductase"	CDS	2266245	2267711	no 	no 	Unique_nc_000913
NC_000913:2267829..2268815:CDS	"b2173"	"zn-stimulated gtpase involved in zinc homeostasis; mutants are cadmium and edta sensitive; zn(2+) binding protein"	CDS	2267829	2268815	no 	no 	Unique_nc_000913
NC_000913:2268854..2269567:CDS	"b2174"	"lipid a 1-diphosphate synthase; undecaprenyl pyrophosphate:lipid a 1-phosphate phosphotransferase"	CDS	2268854	2269567	no 	no 	Unique_nc_000913
NC_000913:2269979..2270545:CDS	"b2175"	"murein dd-endopeptidase, space-maker hydrolase, mutational suppressor of prc thermosensitivity, outer membrane lipoprotein, weak murein ld-carboxypeptidase"	CDS	2269979	2270545	no 	no 	Unique_nc_000913
NC_000913:2270726..2272282:CDS	"b2176"	"resistance protein for phages lambda and n4, putative membrane-anchored cyclic-di-gmp phosphodiesterase"	CDS	2270726	2272282	no 	no 	Unique_nc_000913
NC_000913:2275273..2276298:CDS	"b2179"	"microcin c abc transporter permease"	CDS	2275273	2276298	no 	no 	Unique_nc_000913
NC_000913:2276300..2277889:CDS	"b2180"	"microcin c abc transporter atpase"	CDS	2276300	2277889	no 	no 	Unique_nc_000913
NC_000913:complement(2277893..2278237):CDS	"b2181"	"uncharacterized protein"	CDS	2277893	2278237	no 	no 	Unique_nc_000913
NC_000913:complement(2278570..2279760):CDS	"b2182"	"bicyclomycin/cysteine/sulfonamide efflux transporter"	CDS	2278570	2279760	no 	no 	Unique_nc_000913
NC_000913:complement(2279788..2280483):CDS	"b2183"	"16s rrna pseudouridine(516) synthase"	CDS	2279788	2280483	no 	no 	Unique_nc_000913
NC_000913:2280632..2282392:CDS	"b2184"	"putative atp-dependent dna or rna helicase"	CDS	2280632	2282392	no 	no 	Unique_nc_000913
NC_000913:2282517..2282801:CDS	"b2185"	"50s ribosomal subunit protein l25"	CDS	2282517	2282801	no 	no 	Unique_nc_000913
NC_000913:complement(2282940..2283947):CDS	"b2186"	"spermidine nucleoid-associated protein"	CDS	2282940	2283947	no 	no 	Unique_nc_000913
NC_000913:2284129..2284356:CDS	"b2187"	"upf0352 family protein"	CDS	2284129	2284356	no 	no 	Unique_nc_000913
NC_000913:2284376..2286136:CDS	"b2188"	"essential inner membrane duf3413 domain-containing protein; lipid a production and membrane permeability factor"	CDS	2284376	2286136	no 	no 	Unique_nc_000913
NC_000913:complement(join(2286390..2288914,2290114..2290180)):CDS	"b2190"		CDS-pseudo	2286390	2290180	yes 	yes 	Unique_nc_000913
NC_000913:complement(2289065..2290081):CDS	"b2192"	"is5 transposase and trans-activator"	CDS	2289065	2290081	no 	no 	Unique_nc_000913
NC_000913:2290500..2291147:CDS	"b2193"	"response regulator in two-component regulatory system with narq"	CDS	2290500	2291147	no 	no 	Unique_nc_000913
NC_000913:complement(2297657..2298259):CDS	"b2202"	"quinol dehydrogenase, electron source for napab"	CDS	2297657	2298259	no 	no 	Unique_nc_000913
NC_000913:2303905..2304393:CDS	"b2209"	"ecotin, a serine protease inhibitor"	CDS	2303905	2304393	no 	no 	Unique_nc_000913
NC_000913:complement(2305108..2306754):CDS	"b2210"	"malate dehydrogenase, fad/nad(p)-binding domain"	CDS	2305108	2306754	no 	no 	Unique_nc_000913
NC_000913:complement(2306972..2308615):CDS	"b2211"	"microcin j25 efflux abc transporter permease/atpase"	CDS	2306972	2308615	no 	no 	Unique_nc_000913
NC_000913:complement(2309341..2310405):CDS	"b2213"	"fused dna-binding transcriptional dual regulator/o6-methylguanine-dna methyltransferase"	CDS	2309341	2310405	no 	no 	Unique_nc_000913
NC_000913:complement(2310479..2311534):CDS	"b2214"	"putative thiamine-synthetic flavin transferase lipoprotein"	CDS	2310479	2311534	no 	no 	Unique_nc_000913
NC_000913:complement(2311646..2312749):CDS	"b2215"	"outer membrane porin protein c"	CDS	2311646	2312749	no 	no 	Unique_nc_000913
NC_000913:2313488..2316160:CDS	"b2216"	"phosphotransfer intermediate protein in two-component regulatory system with rcsbc"	CDS	2313488	2316160	no 	no 	Unique_nc_000913
NC_000913:2316177..2316827:CDS	"b2217"	"response regulator in two-component regulatory system with rcsc and yojn"	CDS	2316177	2316827	no 	no 	Unique_nc_000913
NC_000913:complement(2317027..2319876):CDS	"b2218"	"hybrid sensory kinase in two-component regulatory system with rcsb and yojn"	CDS	2317027	2319876	no 	no 	Unique_nc_000913
NC_000913:2326109..2327293:CDS	"b2224"	"acetyl-coa acetyltransferase"	CDS	2326109	2327293	no 	no 	Unique_nc_000913
NC_000913:complement(2327367..2328143):CDS	"b2225"	"duf2135 family protein, putative host defense protein"	CDS	2327367	2328143	no 	no 	Unique_nc_000913
NC_000913:complement(2336793..2339420):CDS	"b2231"	"dna gyrase (type ii topoisomerase), subunit a"	CDS	2336793	2339420	no 	no 	Unique_nc_000913
NC_000913:2339567..2340289:CDS	"b2232"	"bifunctional 3-demethylubiquinone-9 3-methyltransferase/ 2-octaprenyl-6-hydroxy phenol methylase"	CDS	2339567	2340289	no 	no 	Unique_nc_000913
NC_000913:complement(2340417..2344169):CDS	"b2233"	"adhesin"	CDS	2340417	2344169	no 	no 	Unique_nc_000913
NC_000913:2344865..2347150:CDS	"b2234"	"ribonucleoside-diphosphate reductase 1, alpha subunit"	CDS	2344865	2347150	no 	no 	Unique_nc_000913
NC_000913:2348514..2348768:CDS	"b2236"	"ferredoxin involved with ribonucleotide reductase diferric-tyrosyl radical (y*) cofactor maintenance"	CDS	2348514	2348768	no 	no 	Unique_nc_000913
NC_000913:complement(2348822..2349472):CDS	"b2237"	"acid-inducible kdo/waap family putative kinase"	CDS	2348822	2349472	no 	no 	Unique_nc_000913
NC_000913:2349651..2349893:CDS	"b2238"		CDS-pseudo	2349651	2349893	no 	yes 	Unique_nc_000913
NC_000913:complement(2349935..2351011):CDS	"b2239"	"periplasmic glycerophosphodiester phosphodiesterase"	CDS	2349935	2351011	no 	no 	Unique_nc_000913
NC_000913:complement(2351016..2352374):CDS	"b2240"	"sn-glycerol-3-phosphate transporter"	CDS	2351016	2352374	no 	no 	Unique_nc_000913
NC_000913:2357804..2358001:CDS	"b4543"		CDS-pseudo	2357804	2358001	no 	yes 	Unique_nc_000913
NC_000913:complement(2358042..2358845):CDS	"b2245"	"2-keto-3-deoxy-l-rhamnonate aldolase"	CDS	2358042	2358845	no 	no 	Unique_nc_000913
NC_000913:complement(2358863..2360152):CDS	"b2246"	"putative l-rhamnonate transporter"	CDS	2358863	2360152	no 	no 	Unique_nc_000913
NC_000913:complement(2360209..2361414):CDS	"b2247"	"l-rhamnonate dehydratase"	CDS	2360209	2361414	no 	no 	Unique_nc_000913
NC_000913:complement(2361429..2362211):CDS	"b2248"	"putative dna-binding transcriptional regulator for the rhm operon"	CDS	2361429	2362211	no 	no 	Unique_nc_000913
NC_000913:complement(2362431..2363633):CDS	"b2249"	"inactive pncc family protein"	CDS	2362431	2363633	no 	no 	Unique_nc_000913
NC_000913:complement(2363733..2364275):CDS	"b2250"	"outer membrane protein, putative porin"	CDS	2363733	2364275	no 	no 	Unique_nc_000913
NC_000913:2364554..2364979:CDS	"b2251"	"nucleoside triphosphatase"	CDS	2364554	2364979	no 	no 	Unique_nc_000913
NC_000913:complement(2365018..2365620):CDS	"b2252"	"putative lps core heptose(ii)-phosphate phosphatase"	CDS	2365018	2365620	no 	no 	Unique_nc_000913
NC_000913:2365928..2367067:CDS	"b2253"	"uridine 5'-(beta-1-threo-pentapyranosyl-4-ulose diphosphate) aminotransferase, plp-dependent"	CDS	2365928	2367067	no 	no 	Unique_nc_000913
NC_000913:2372892..2373278:CDS	"b2258"	"undecaprenyl phosphate-alpha-l-ara4n exporter; flippase arnef subunit"	CDS	2372892	2373278	no 	no 	Unique_nc_000913
NC_000913:complement(2373272..2373538):CDS	"b2259"	"inactive two-component system connector protein"	CDS	2373272	2373538	no 	no 	Unique_nc_000913
NC_000913:complement(2375962..2376819):CDS	"b2262"	"dihydroxynaphthoic acid synthetase"	CDS	2375962	2376819	no 	no 	Unique_nc_000913
NC_000913:complement(2379348..2380643):CDS	"b2265"	"isochorismate synthase 2"	CDS	2379348	2380643	no 	no 	Unique_nc_000913
NC_000913:complement(2380722..2381027):CDS	"b2266"	"putative membrane-anchored duf883 family ribosome-binding protein"	CDS	2380722	2381027	no 	no 	Unique_nc_000913
NC_000913:complement(2381082..2381543):CDS	"b2267"	"gnat family putative n-acetyltransferase"	CDS	2381082	2381543	no 	no 	Unique_nc_000913
NC_000913:2381608..2382525:CDS	"b2268"	"rnase bn, trna processing enzyme"	CDS	2381608	2382525	no 	no 	Unique_nc_000913
NC_000913:2382713..2383924:CDS	"b2269"	"protease, capable of cleaving an amc-ubiquitin model substrate"	CDS	2382713	2383924	no 	no 	Unique_nc_000913
NC_000913:complement(2383995..2385722):CDS	"b2270"	"von willebrand factor domain putative lipoprotein"	CDS	2383995	2385722	no 	no 	Unique_nc_000913
NC_000913:2385860..2386831:CDS	"b2271"	"putative m28a family peptidase"	CDS	2385860	2386831	no 	no 	Unique_nc_000913
NC_000913:2386934..2387437:CDS	"b2272"	"duf1877 family protein"	CDS	2386934	2387437	no 	no 	Unique_nc_000913
NC_000913:complement(2387710..2388426):CDS	"b2273"	"uncharacterized protein"	CDS	2387710	2388426	no 	no 	Unique_nc_000913
NC_000913:2388635..2389057:CDS	"b2274"	"uncharacterized protein"	CDS	2388635	2389057	no 	no 	Unique_nc_000913
NC_000913:2389116..2389964:CDS	"b2275"	"tpr-like repeats-containing protein"	CDS	2389116	2389964	no 	no 	Unique_nc_000913
NC_000913:complement(2390048..2391505):CDS	"b2276"	"nadh:ubiquinone oxidoreductase, membrane subunit n"	CDS	2390048	2391505	no 	no 	Unique_nc_000913
NC_000913:complement(2391512..2393041):CDS	"b2277"	"nadh:ubiquinone oxidoreductase, membrane subunit m"	CDS	2391512	2393041	no 	no 	Unique_nc_000913
NC_000913:complement(2395908..2396450):CDS	"b2281"	"nadh:ubiquinone oxidoreductase, chain i"	CDS	2395908	2396450	no 	no 	Unique_nc_000913
NC_000913:complement(2402055..2403845):CDS	"b2286"	"nadh:ubiquinone oxidoreductase, fused cd subunit"	CDS	2402055	2403845	no 	no 	Unique_nc_000913
NC_000913:complement(2403951..2404613):CDS	"b2287"	"nadh:ubiquinone oxidoreductase, chain b"	CDS	2403951	2404613	no 	no 	Unique_nc_000913
NC_000913:complement(2404629..2405072):CDS	"b2288"	"nadh:ubiquinone oxidoreductase, membrane subunit a"	CDS	2404629	2405072	no 	no 	Unique_nc_000913
NC_000913:complement(2405703..2406641):CDS	"b2289"	"transcriptional repressor of flagellar, motility and chemotaxis genes"	CDS	2405703	2406641	no 	no 	Unique_nc_000913
NC_000913:2407561..2408778:CDS	"b2290"	"glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (gpt); alanine transaminase"	CDS	2407561	2408778	no 	no 	Unique_nc_000913
NC_000913:2408862..2409461:CDS	"b2291"	"5'-nucleotidase"	CDS	2408862	2409461	no 	no 	Unique_nc_000913
NC_000913:complement(2409520..2411352):CDS	"b2292"	"putative transporter"	CDS	2409520	2411352	no 	no 	Unique_nc_000913
NC_000913:complement(2411439..2412089):CDS	"b2293"	"sugar phosphatas"	CDS	2411439	2412089	no 	no 	Unique_nc_000913
NC_000913:complement(2412100..2412594):CDS	"b2294"	"upf0304 family protein"	CDS	2412100	2412594	no 	no 	Unique_nc_000913
NC_000913:complement(2412677..2413132):CDS	"b2295"	"upf0208 family inner membrane protein"	CDS	2412677	2413132	no 	no 	Unique_nc_000913
NC_000913:2413470..2414672:CDS	"b2296"	"acetate kinase a and propionate kinase 2"	CDS	2413470	2414672	no 	no 	Unique_nc_000913
NC_000913:2414747..2416891:CDS	"b2297"	"phosphate acetyltransferase"	CDS	2414747	2416891	no 	no 	Unique_nc_000913
NC_000913:2417081..2418601:CDS	"b2298"	"putative inner membrane transporter; c4-dicarboxylate anaerobic carrier family protein"	CDS	2417081	2418601	no 	no 	Unique_nc_000913
NC_000913:complement(2418634..2419176):CDS	"b2299"	"putative nudix hydrolase"	CDS	2418634	2419176	no 	no 	Unique_nc_000913
NC_000913:complement(2419234..2419788):CDS	"b2300"	"phosphodiesterase activity on bis-pnpp"	CDS	2419234	2419788	no 	no 	Unique_nc_000913
NC_000913:complement(2419841..2420485):CDS	"b2301"	"glutathione s-transferase"	CDS	2419841	2420485	no 	no 	Unique_nc_000913
NC_000913:2420621..2421268:CDS	"b2302"	"gsh-dependent disulfide bond oxidoreductase"	CDS	2420621	2421268	no 	no 	Unique_nc_000913
NC_000913:2421325..2421687:CDS	"b2303"	"d-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase"	CDS	2421325	2421687	no 	no 	Unique_nc_000913
NC_000913:2421708..2422601:CDS	"b2304"	"putative nad-dependent nucleotide-sugar epimerase"	CDS	2421708	2422601	no 	no 	Unique_nc_000913
NC_000913:complement(2422649..2423539):CDS	"b2305"	"transposase_31 family protein"	CDS	2422649	2423539	no 	no 	Unique_nc_000913
NC_000913:complement(2423736..2424509):CDS	"b2306"	"histidine abc transporter atpase"	CDS	2423736	2424509	no 	no 	Unique_nc_000913
NC_000913:complement(2426006..2426788):CDS	"b2309"	"histidine abc transporter periplasmic binding protein"	CDS	2426006	2426788	no 	no 	Unique_nc_000913
NC_000913:complement(2427009..2427791):CDS	"b2310"	"lysine/arginine/ornithine transporter subunit"	CDS	2427009	2427791	no 	no 	Unique_nc_000913
NC_000913:complement(2428057..2428626):CDS	"b2311"	"3-octaprenyl-4-hydroxybenzoate carboxy-lyase"	CDS	2428057	2428626	no 	no 	Unique_nc_000913
NC_000913:complement(2428721..2430238):CDS	"b2312"	"amidophosphoribosyltransferase"	CDS	2428721	2430238	no 	no 	Unique_nc_000913
NC_000913:complement(2430275..2430763):CDS	"b2313"	"colicin v production protein"	CDS	2430275	2430763	no 	no 	Unique_nc_000913
NC_000913:complement(2433012..2433926):CDS	"b2316"	"acetyl-coa carboxylase, beta (carboxyltransferase) subunit"	CDS	2433012	2433926	no 	no 	Unique_nc_000913
NC_000913:complement(2434082..2434741):CDS	"b2317"	"deda family inner membrane protein"	CDS	2434082	2434741	no 	no 	Unique_nc_000913
NC_000913:complement(2435636..2436649):CDS	"b2319"	"putative semialdehyde dehydrogenase"	CDS	2435636	2436649	no 	no 	Unique_nc_000913
NC_000913:complement(2436715..2437851):CDS	"b2320"	"erythronate-4-phosphate dehydrogenase"	CDS	2436715	2437851	no 	no 	Unique_nc_000913
NC_000913:2437950..2438945:CDS	"b2321"	"putative flagella assembly protein"	CDS	2437950	2438945	no 	no 	Unique_nc_000913
NC_000913:complement(2438942..2440120):CDS	"b2322"	"putative arabinose efflux transporter"	CDS	2438942	2440120	no 	no 	Unique_nc_000913
NC_000913:complement(2440385..2441605):CDS	"b2323"	"3-oxoacyl-[acyl-carrier-protein] synthase i"	CDS	2440385	2441605	no 	no 	Unique_nc_000913
NC_000913:2441764..2443770:CDS	"b2324"	"fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and fad-dependent demodification enzyme"	CDS	2441764	2443770	no 	no 	Unique_nc_000913
NC_000913:complement(2443891..2444169):CDS	"b2325"	"uncharacterized protein"	CDS	2443891	2444169	no 	no 	Unique_nc_000913
NC_000913:complement(2445560..2446384):CDS	"b2328"	"murein dd-endopeptidase"	CDS	2445560	2446384	no 	no 	Unique_nc_000913
NC_000913:complement(2446388..2447473):CDS	"b2329"	"chorismate synthase"	CDS	2446388	2447473	no 	no 	Unique_nc_000913
NC_000913:complement(2447508..2448440):CDS	"b2330"	"n5-glutamine methyltransferase"	CDS	2447508	2448440	no 	no 	Unique_nc_000913
NC_000913:2448606..2449157:CDS	"b2331"	"putative dna endonuclease"	CDS	2448606	2449157	no 	no 	Unique_nc_000913
NC_000913:complement(2449228..2450049):CDS	"b2332"	"duf2544 family putative outer membrane protein"	CDS	2449228	2450049	no 	no 	Unique_nc_000913
NC_000913:complement(2451584..2452336):CDS	"b2336"	"putative periplasmic pilin chaperone"	CDS	2451584	2452336	no 	no 	Unique_nc_000913
NC_000913:complement(2452356..2455001):CDS	"b4661"		CDS-pseudo	2452356	2455001	no 	yes 	Unique_nc_000913
NC_000913:complement(2455083..2455646):CDS	"b2339"	"putative fimbrial-like adhesin protein"	CDS	2455083	2455646	no 	no 	Unique_nc_000913
NC_000913:complement(2456327..2456812):CDS	"b2340"	"phosphohistidine phosphatase"	CDS	2456327	2456812	no 	no 	Unique_nc_000913
NC_000913:complement(2459159..2460469):CDS	"b2342"	"beta-ketoacyl-coa thiolase, anaerobic, subunit"	CDS	2459159	2460469	no 	no 	Unique_nc_000913
NC_000913:complement(2460650..2460934):CDS	"b2343"	"upf0381 family protein"	CDS	2460650	2460934	no 	no 	Unique_nc_000913
NC_000913:2461306..2462646:CDS	"b2344"	"long-chain fatty acid outer membrane transporter"	CDS	2461306	2462646	no 	no 	Unique_nc_000913
NC_000913:2463012..2464070:CDS	"b2345"	"uncharacterized protein"	CDS	2463012	2464070	no 	no 	Unique_nc_000913
NC_000913:complement(2464252..2465007):CDS	"b2346"	"abc transporter maintaining om lipid asymmetry, om lipoprotein component"	CDS	2464252	2465007	no 	no 	Unique_nc_000913
NC_000913:2465301..2466233:CDS	"b2347"	"putative inner membrane protein"	CDS	2465301	2466233	no 	no 	Unique_nc_000913
NC_000913:2466545..2467702:CDS	"b2349"	"cps-53 (kple1) prophage; putative prophage cps-53 integrase"	CDS	2466545	2467702	no 	no 	Unique_nc_000913
NC_000913:2470815..2471105:CDS	"b2353"		CDS-pseudo	2470815	2471105	no 	yes 	Unique_nc_000913
NC_000913:complement(2471077..2471517):CDS	"b2354"	"cps-53 (kple1) prophage; conserved protein"	CDS	2471077	2471517	no 	no 	Unique_nc_000913
NC_000913:2473604..2473966:CDS	"b2359"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2473604	2473966	no 	no 	Unique_nc_000913
NC_000913:2474032..2474856:CDS	"b2360"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2474032	2474856	no 	no 	Unique_nc_000913
NC_000913:2475873..2476178:CDS	"b2363"	"cps-53 (kple1) prophage; uncharacterized protein"	CDS	2475873	2476178	no 	no 	Unique_nc_000913
NC_000913:2476181..2476231:CDS	"b4545"		CDS-pseudo	2476181	2476231	no 	yes 	Unique_nc_000913
NC_000913:2476310..2476510:CDS	"b4501"	"response regulator inhibitor for tor operon"	CDS	2476310	2476510	no 	no 	Unique_nc_000913
NC_000913:complement(2476694..2477629):CDS	"b2364"	"dsd operon activator; autorepressor"	CDS	2476694	2477629	no 	no 	Unique_nc_000913
NC_000913:2477847..2479184:CDS	"b2365"	"d-serine transporter"	CDS	2477847	2479184	no 	no 	Unique_nc_000913
NC_000913:2479202..2480530:CDS	"b2366"	"d-serine dehydratase"	CDS	2479202	2480530	no 	no 	Unique_nc_000913
NC_000913:complement(2482176..2483339):CDS	"b2368"	"multidrug resistance efflux pump membrane fusion protein"	CDS	2482176	2483339	no 	no 	Unique_nc_000913
NC_000913:2483755..2484369:CDS	"b2369"	"response regulator in two-component regulatory system with evgs"	CDS	2483755	2484369	no 	no 	Unique_nc_000913
NC_000913:2484374..2487967:CDS	"b2370"	"hybrid sensory histidine kinase in two-component regulatory system with evga"	CDS	2484374	2487967	no 	no 	Unique_nc_000913
NC_000913:complement(2488023..2489168):CDS	"b2371"	"acetyl-coa:oxalate coa-transferase"	CDS	2488023	2489168	no 	no 	Unique_nc_000913
NC_000913:complement(2489242..2490186):CDS	"b2372"	"putative transporter"	CDS	2489242	2490186	no 	no 	Unique_nc_000913
NC_000913:complement(2490256..2491950):CDS	"b2373"	"oxalyl coa decarboxylase, thdp-dependent"	CDS	2490256	2491950	no 	no 	Unique_nc_000913
NC_000913:complement(2492004..2493254):CDS	"b2374"	"formyl-coa transferase, nad(p)-binding"	CDS	2492004	2493254	no 	no 	Unique_nc_000913
NC_000913:complement(2493767..2494402):CDS	"b2375"	"uncharacterized protein"	CDS	2493767	2494402	no 	no 	Unique_nc_000913
NC_000913:2494698..2494973:CDS	"b2376"	"putative lipoprotein involved in colanic acid biosynthesis"	CDS	2494698	2494973	no 	no 	Unique_nc_000913
NC_000913:complement(2495050..2495292):CDS	"b2377"	"duf2545 family putative inner membrane protein"	CDS	2495050	2495292	no 	no 	Unique_nc_000913
NC_000913:2495645..2496565:CDS	"b2378"	"palmitoleoyl-acyl carrier protein (acp)-dependent acyltransferase"	CDS	2495645	2496565	no 	no 	Unique_nc_000913
NC_000913:2496921..2496992:CDS	"b4680"	"inner membrane protein"	CDS	2496921	2496992	no 	no 	Unique_nc_000913
NC_000913:complement(2497057..2498295):CDS	"b2379"	"glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (gpt); alanine transaminase"	CDS	2497057	2498295	no 	no 	Unique_nc_000913
NC_000913:2498671..2500368:CDS	"b2380"	"sensor kinase regulating yhjx; pyruvate-responsive ypdab two-component system"	CDS	2498671	2500368	no 	no 	Unique_nc_000913
NC_000913:2500383..2501117:CDS	"b2381"	"response regulator activating yhjx; pyruvate-responsive ypdab two-component system"	CDS	2500383	2501117	no 	no 	Unique_nc_000913
NC_000913:2501130..2501987:CDS	"b2382"	"putative dna-binding protein"	CDS	2501130	2501987	no 	no 	Unique_nc_000913
NC_000913:complement(2501990..2504485):CDS	"b2383"	"putative pts enzyme: hpr, enzyme i and iia components"	CDS	2501990	2504485	no 	no 	Unique_nc_000913
NC_000913:complement(2505547..2506632):CDS	"b2385"	"xaa-pro aminopeptidase"	CDS	2505547	2506632	no 	no 	Unique_nc_000913
NC_000913:complement(2506647..2507894):CDS	"b2386"	"putative enzyme iic component of pts"	CDS	2506647	2507894	no 	no 	Unique_nc_000913
NC_000913:complement(2507916..2508242):CDS	"b2387"	"putative enzyme iib component of pts"	CDS	2507916	2508242	no 	no 	Unique_nc_000913
NC_000913:complement(2508461..2509426):CDS	"b2388"	"glucokinase"	CDS	2508461	2509426	no 	no 	Unique_nc_000913
NC_000913:2509630..2510886:CDS	"b2389"	"putative ion channel protein"	CDS	2509630	2510886	no 	no 	Unique_nc_000913
NC_000913:2511001..2511327:CDS	"b2390"	"duf2502 family putative periplasmic protein"	CDS	2511001	2511327	no 	no 	Unique_nc_000913
NC_000913:complement(2511468..2512706):CDS	"b2392"	"manganese/divalent cation transporter"	CDS	2511468	2512706	no 	no 	Unique_nc_000913
NC_000913:2513042..2514244:CDS	"b2393"	"nucleoside (except guanosine) transporter"	CDS	2513042	2514244	no 	no 	Unique_nc_000913
NC_000913:2514331..2515443:CDS	"b2394"	"is186 transposase"	CDS	2514331	2515443	no 	no 	Unique_nc_000913
NC_000913:complement(2515643..2517832):CDS	"b2395"	"putative diguanylate cyclase"	CDS	2515643	2517832	no 	no 	Unique_nc_000913
NC_000913:2518467..2518811:CDS	"b2398"	"duf1323 family putative dna-binding protein"	CDS	2518467	2518811	no 	no 	Unique_nc_000913
NC_000913:2518813..2519205:CDS	"b2399"	"duf1323 family putative dna-binding protein"	CDS	2518813	2519205	no 	no 	Unique_nc_000913
NC_000913:complement(2519257..2520672):CDS	"b2400"	"glutamyl-trna synthetase"	CDS	2519257	2520672	no 	no 	Unique_nc_000913
NC_000913:complement(2521593..2522477):CDS	"b2405"	"transcriptional activator of xapab"	CDS	2521593	2522477	no 	no 	Unique_nc_000913
NC_000913:complement(2522729..2523985):CDS	"b2406"	"xanthosine transporter"	CDS	2522729	2523985	no 	no 	Unique_nc_000913
NC_000913:complement(2524045..2524878):CDS	"b2407"	"purine nucleoside phosphorylase 2; nicotinamide 1-beta-d-riboside synthase"	CDS	2524045	2524878	no 	no 	Unique_nc_000913
NC_000913:2525127..2525891:CDS	"b2408"	"putative outer membrane protein"	CDS	2525127	2525891	no 	no 	Unique_nc_000913
NC_000913:complement(2525930..2526856):CDS	"b2409"	"transcriptional regulator of yefh"	CDS	2525930	2526856	no 	no 	Unique_nc_000913
NC_000913:2526946..2527944:CDS	"b2410"	"putative inorganic ion transporter"	CDS	2526946	2527944	no 	no 	Unique_nc_000913
NC_000913:complement(2527941..2528159):CDS	"b4546"	"duf3820 family protein"	CDS	2527941	2528159	no 	no 	Unique_nc_000913
NC_000913:complement(2528161..2530176):CDS	"b2411"	"dna ligase, nad(+)-dependent"	CDS	2528161	2530176	no 	no 	Unique_nc_000913
NC_000913:complement(2530247..2531233):CDS	"b2412"	"ftsz stabilizer"	CDS	2530247	2531233	no 	no 	Unique_nc_000913
NC_000913:2531463..2532224:CDS	"b2413"	"sulfate transporter, sulfite inhibited"	CDS	2531463	2532224	no 	no 	Unique_nc_000913
NC_000913:2532409..2533380:CDS	"b2414"	"cysteine synthase a, o-acetylserine sulfhydrolase a subunit"	CDS	2532409	2533380	no 	no 	Unique_nc_000913
NC_000913:2533764..2534021:CDS	"b2415"	"phosphohistidinoprotein-hexose phosphotransferase component of pts system (hpr)"	CDS	2533764	2534021	no 	no 	Unique_nc_000913
