Gene ID	Locus Tag	Product Name	Type	Start	Stop	Discontiguous	FrameShiftted	Status
NC_000913:complement(3856910..3858403):CDS	"b3678"	"sulfatase/phosphatase superfamily protein"	CDS	3856910	3858403	no 	yes	Unique with overlap 
NC_000913:complement(3861986..3863602):CDS	"b3683"		CDS-pseudo	3861986	3863602	no 	yes 	Unique with overlap 
NC_000913:complement(3872994..3873611):CDS	"b4477"	"2-oxo-3-deoxygalactonate 6-phosphate aldolase"	CDS	3872994	3873611	no 	yes	Unique with overlap 
NC_000913:complement(3871849..3872997):CDS	"b4478"	"d-galactonate dehydratase"	CDS	3871849	3872997	no 	yes	Unique with overlap 
NC_000913:complement(3873595..3874473):CDS	"b3693"	"2-oxo-3-deoxygalactonate kinase"	CDS	3873595	3874473	no 	yes	Unique with overlap 
NC_000913:complement(3881220..3882320):CDS	"b3701"	"dna polymerase iii, beta subunit"	CDS	3881220	3882320	no 	yes	Unique with overlap 
NC_000913:3884815..3885072:CDS	"b4557"	"membrane protein insertion efficiency factor, upf0161 family inner membrane protein"	CDS	3884815	3885072	no 	yes	Unique with overlap 
NC_000913:3884492..3884851:CDS	"b3704"	"protein c5 component of rnase p"	CDS	3884492	3884851	no 	yes	Unique with overlap 
NC_000913:3892764..3893723:CDS	"b3711"	"putative dna-binding transcriptional regulator"	CDS	3892764	3893723	no 	yes	Unique with overlap 
NC_000913:3891614..3892789:CDS	"b3710"	"multidrug efflux system protein"	CDS	3891614	3892789	no 	yes	Unique with overlap 
NC_000913:complement(3909438..3910397):CDS	"b3727"	"phosphate abc transporter permease"	CDS	3909438	3910397	no 	yes	Unique with overlap 
NC_000913:complement(3929596..3931092):CDS	"b3746"	"hexameric aaa+ moxr family atpase, putative molecular chaperone"	CDS	3929596	3931092	no 	yes	Unique with overlap 
NC_000913:complement(3928151..3929602):CDS	"b3745"	"stimulator of rava atpase activity; von willebrand factor domain protein"	CDS	3928151	3929602	no 	yes	Unique with overlap 
NC_000913:3952200..3952463:CDS	"b3769"	"acetolactate synthase 2 small subunit"	CDS	3952200	3952463	no 	yes	Unique with overlap 
NC_000913:join(3950559..3951542,3951541..3952203):CDS	"b4488"		CDS-pseudo	3950559	3952203	yes 	yes 	Unique with overlap 
NC_000913:3971259..3972521:CDS	"b3787"	"udp-n-acetyl-d-mannosaminuronic acid dehydrogenase"	CDS	3971259	3972521	no 	yes	Unique with overlap 
NC_000913:3970132..3971262:CDS	"b3786"	"udp-n-acetyl glucosamine-2-epimerase"	CDS	3970132	3971262	no 	yes	Unique with overlap 
NC_000913:3974466..3975140:CDS	"b3790"	"tdp-fucosamine acetyltransferase"	CDS	3974466	3975140	no 	yes	Unique with overlap 
NC_000913:3973607..3974488:CDS	"b3789"	"glucose-1-phosphate thymidylyltransferase"	CDS	3973607	3974488	no 	yes	Unique with overlap 
NC_000913:3977524..3978603:CDS	"b4481"	"tdp-fuc4nac:lipidiifuc4nac transferase"	CDS	3977524	3978603	no 	yes	Unique with overlap 
NC_000913:3976277..3977527:CDS	"b3792"	"o-antigen translocase"	CDS	3976277	3977527	no 	yes	Unique with overlap 
NC_000913:complement(3989824..3990765):CDS	"b3805"	"hydroxymethylbilane synthase"	CDS	3989824	3990765	no 	yes	Unique with overlap 
NC_000913:complement(3989087..3989827):CDS	"b3804"	"uroporphyrinogen iii synthase"	CDS	3989087	3989827	no 	yes	Unique with overlap 
NC_000913:3995582..3996289:CDS	"b3810"	"duf484 family protein"	CDS	3995582	3996289	no 	yes	Unique with overlap 
NC_000913:3994761..3995585:CDS	"b3809"	"diaminopimelate epimerase"	CDS	3994761	3995585	no 	yes	Unique with overlap 
NC_000913:4020225..4021865:CDS	"b3835"	"regulator of octaprenylphenol hydroxylation, ubiquinone synthesis; regulator of 2'-n-acetyltransferase; putative abc1 family protein kinase"	CDS	4020225	4021865	no 	yes	Unique with overlap 
NC_000913:4019623..4020228:CDS	"b3834"	"aerobic ubiquinone synthesis protein, scp2 family protein"	CDS	4019623	4020228	no 	yes	Unique with overlap 
NC_000913:4032491..4033105:CDS	"b3848"	"upf0029 family protein"	CDS	4032491	4033105	no 	yes	Unique with overlap 
NC_000913:complement(4041414..4041998):CDS	"b3857"	"molybdopterin-guanine dinucleotide synthase"	CDS	4041414	4041998	no 	yes	Unique with overlap 
NC_000913:complement(4040905..4041432):CDS	"b3856"	"molybdopterin-guanine dinucleotide biosynthesis protein b"	CDS	4040905	4041432	no 	yes	Unique with overlap 
NC_000913:4076145..4077017:CDS	"b3886"	"brkb family putative transporter, inner membrane protein"	CDS	4076145	4077017	no 	yes	Unique with overlap 
NC_000913:4075552..4076151:CDS	"b3885"	"alpha-d-glucose-1-phosphate phosphatase, anomer-specific"	CDS	4075552	4076151	no 	yes	Unique with overlap 
NC_000913:4077014..4077451:CDS	"b3887"	"d-tyr-trna(tyr) deacylase"	CDS	4077014	4077451	no 	yes	Unique with overlap 
NC_000913:complement(4081224..4081859):CDS	"b3892"	"formate dehydrogenase-o, cytochrome b556 subunit"	CDS	4081224	4081859	no 	yes	Unique with overlap 
NC_000913:complement(4080298..4081227):CDS	"b3891"	"formate dehydrogenase formation protein"	CDS	4080298	4081227	no 	yes	Unique with overlap 
NC_000913:complement(4089854..4090924):CDS	"b3898"	"putative peptidase"	CDS	4089854	4090924	no 	yes	Unique with overlap 
NC_000913:complement(4090914..4092365):CDS	"b3899"	"putative pts enzyme, iib component/iic component"	CDS	4090914	4092365	no 	yes	Unique with overlap 
NC_000913:complement(4095978..4097447):CDS	"b3904"	"rhamnulokinase"	CDS	4095978	4097447	no 	yes	Unique with overlap 
NC_000913:complement(4094722..4095981):CDS	"b3903"	"l-rhamnose isomerase"	CDS	4094722	4095981	no 	yes	Unique with overlap 
NC_000913:complement(4104971..4105669):CDS	"b3912"	"response regulator in two-component regulatory system with cpxa"	CDS	4104971	4105669	no 	yes	Unique with overlap 
NC_000913:complement(4103601..4104974):CDS	"b3911"	"sensory histidine kinase in two-component regulatory system with cpxr"	CDS	4103601	4104974	no 	yes	Unique with overlap 
NC_000913:4146257..4147135:CDS	"b3952"	"putative [formate-c-acetyltransferase 2]-activating enzyme; pyruvate formate-lyase 1-activating enzyme"	CDS	4146257	4147135	no 	yes	Unique with overlap 
NC_000913:4143994..4146291:CDS	"b3951"	"putative glycine radical domain-containing pyruvate formate-lyase"	CDS	4143994	4146291	no 	yes	Unique with overlap 
NC_000913:4161770..4162129:CDS	"b3964"	"duf1422 family inner membrane protein"	CDS	4161770	4162129	no 	yes	Unique with overlap 
NC_000913:4165427..4166284:CDS	"b3967"	"glutamate racemase"	CDS	4165427	4166284	no 	yes	Unique with overlap 
NC_000913:4163638..4165482:CDS	"b3966"	"vitamin b12/cobalamin outer membrane transporter"	CDS	4163638	4165482	no 	yes	Unique with overlap 
NC_000913:4173081..4174046:CDS	"b3973"	"bifunctional biotin-[acetylcoa carboxylase] holoenzyme synthetase/ dna-binding transcriptional repressor, bio-5'-amp-binding"	CDS	4173081	4174046	no 	yes	Unique with overlap 
NC_000913:4172056..4173084:CDS	"b3972"	"udp-n-acetylenolpyruvoylglucosamine reductase, fad-binding"	CDS	4172056	4173084	no 	yes	Unique with overlap 
NC_000913:complement(4191864..4192634):CDS	"b3991"	"thiamine biosynthesis thigh complex subunit"	CDS	4191864	4192634	no 	yes	Unique with overlap 
NC_000913:complement(4190734..4191867):CDS	"b3990"	"tyrosine lyase, involved in thiamine-thiazole moiety synthesis"	CDS	4190734	4191867	no 	yes	Unique with overlap 
NC_000913:complement(4192820..4193575):CDS	"b3992"	"adenylyltransferase, modifies this c-terminus"	CDS	4192820	4193575	no 	yes	Unique with overlap 
NC_000913:complement(4192636..4192836):CDS	"b4407"	"immediate sulfur donor in thiazole formation"	CDS	4192636	4192836	no 	yes	Unique with overlap 
NC_000913:4203319..4204644:CDS	"b4004"	"fused dna-binding response regulator in two-component regulatory system with zras: response regulator/sigma54 interaction protein"	CDS	4203319	4204644	no 	yes	Unique with overlap 
NC_000913:4201925..4203322:CDS	"b4003"	"sensory histidine kinase in two-component regulatory system with zrar"	CDS	4201925	4203322	no 	yes	Unique with overlap 
NC_000913:4236896..4237633:CDS	"b4028"	"extracellular polysaccharide export oma protein"	CDS	4236896	4237633	no 	yes	Unique with overlap 
NC_000913:4236261..4236899:CDS	"b4027"	"extracellular polysaccharide production lipoprotein"	CDS	4236261	4236899	no 	yes	Unique with overlap 
NC_000913:complement(4284898..4285212):CDS	"b4068"	"duf485 family inner membrane protein"	CDS	4284898	4285212	no 	yes	Unique with overlap 
NC_000913:complement(4283252..4284901):CDS	"b4067"	"acetate transporter"	CDS	4283252	4284901	no 	yes	Unique with overlap 
NC_000913:4289807..4290478:CDS	"b4072"	"formate-dependent nitrite reductase, 4fe4s subunit"	CDS	4289807	4290478	no 	yes	Unique with overlap 
NC_000913:4289244..4289810:CDS	"b4071"	"nitrite reductase, formate-dependent, penta-heme cytochrome c"	CDS	4289244	4289810	no 	yes	Unique with overlap 
NC_000913:4293162..4293545:CDS	"b4075"	"heme lyase (nrfefg) for insertion of heme into c552, subunit nrff"	CDS	4293162	4293545	no 	yes	Unique with overlap 
NC_000913:4291511..4293169:CDS	"b4074"	"heme lyase (nrfefg) for insertion of heme into c552, subunit nrfe"	CDS	4291511	4293169	no 	yes	Unique with overlap 
NC_000913:complement(4301028..4303079):CDS	"b4081"	"membrane translocase (mdr) of mdtnop efflux pump, pet family"	CDS	4301028	4303079	no 	yes	Unique with overlap 
NC_000913:complement(4299565..4301031):CDS	"b4080"	"outer membrane factor of efflux pump"	CDS	4299565	4301031	no 	yes	Unique with overlap 
NC_000913:complement(4307784..4308479):CDS	"b4085"	"allulose-6-phosphate 3-epimerase"	CDS	4307784	4308479	no 	yes	Unique with overlap 
NC_000913:complement(4306871..4307800):CDS	"b4084"	"d-allose kinase"	CDS	4306871	4307800	no 	yes	Unique with overlap 
NC_000913:complement(4309449..4310981):CDS	"b4087"	"d-allose abc transporter atpase"	CDS	4309449	4310981	no 	yes	Unique with overlap 
NC_000913:complement(4308490..4309470):CDS	"b4086"	"d-allose abc transporter permease"	CDS	4308490	4309470	no 	yes	Unique with overlap 
NC_000913:complement(4315526..4316083):CDS	"b4094"	"ribose 1,5-bisphosphokinase"	CDS	4315526	4316083	no 	yes	Unique with overlap 
NC_000913:complement(4315105..4315539):CDS	"b4093"	"aminoalkylphosphonate n-acetyltransferase"	CDS	4315105	4315539	no 	yes	Unique with overlap 
NC_000913:complement(4316083..4317219):CDS	"b4095"	"ribophosphonate triphosphate hydrolase"	CDS	4316083	4317219	no 	yes	Unique with overlap 
NC_000913:complement(4318762..4319607):CDS	"b4098"	"carbon-phosphorus lyase, sam-dependent"	CDS	4318762	4319607	no 	yes	Unique with overlap 
NC_000913:complement(4318007..4318765):CDS	"b4097"	"carbon-phosphorus lyase complex subunit, putative atp transporter atp-binding protein"	CDS	4318007	4318765	no 	yes	Unique with overlap 
NC_000913:complement(4319600..4320664):CDS	"b4099"	"ribophosphonate triphosphate synthase complex putative catalytic subunit"	CDS	4319600	4320664	no 	yes	Unique with overlap 
NC_000913:complement(4320664..4321248):CDS	"b4100"	"ribophosphonate triphosphate synthase subunit"	CDS	4320664	4321248	no 	yes	Unique with overlap 
NC_000913:4329361..4330239:CDS	"b4110"	"yjcz family protein; yhjh motility defect suppressor"	CDS	4329361	4330239	no 	yes	Unique with overlap 
NC_000913:4327136..4329364:CDS	"b4109"	"clamp-binding sister replication fork colocalization protein, dynamin-related"	CDS	4327136	4329364	no 	yes	Unique with overlap 
NC_000913:complement(4333948..4335591):CDS	"b4114"	"lipid a phosphoethanolamine transferase"	CDS	4333948	4335591	no 	yes	Unique with overlap 
NC_000913:complement(4333283..4333951):CDS	"b4113"	"response regulator in two-component regulatory system with bass"	CDS	4333283	4333951	no 	yes	Unique with overlap 
NC_000913:complement(4350032..4351663):CDS	"b4125"	"sensory histidine kinase in two-component regulatory system with dcur, regulator of anaerobic fumarate respiration"	CDS	4350032	4351663	no 	yes	Unique with overlap 
NC_000913:complement(4349316..4350035):CDS	"b4124"	"response regulator in two-component regulatory system with dcus"	CDS	4349316	4350035	no 	yes	Unique with overlap 
NC_000913:complement(4365019..4365357):CDS	"b4137"	"divalent-cation tolerance protein, copper sensitivity"	CDS	4365019	4365357	no 	yes	Unique with overlap 
NC_000913:complement(4363346..4365043):CDS	"b4136"	"thiol:disulfide interchange protein and activator of dsbc"	CDS	4363346	4365043	no 	yes	Unique with overlap 
NC_000913:complement(4380511..4382319):CDS	"b4154"	"anaerobic fumarate reductase catalytic and nad/flavoprotein subunit"	CDS	4380511	4382319	no 	yes	Unique with overlap 
NC_000913:complement(4379784..4380518):CDS	"b4153"	"fumarate reductase (anaerobic), fe-s subunit"	CDS	4379784	4380518	no 	yes	Unique with overlap 
NC_000913:4385705..4386019:CDS	"b4158"	"inner membrane protein"	CDS	4385705	4386019	no 	yes	Unique with overlap 
NC_000913:4385394..4385708:CDS	"b4157"	"uncharacterized protein"	CDS	4385394	4385708	no 	yes	Unique with overlap 
NC_000913:4395586..4396047:CDS	"b4168"	"trna(ann) t(6)a37 threonylcarbamoyladenosine modification protein; adp binding protein"	CDS	4395586	4396047	no 	yes	Unique with overlap 
NC_000913:4394067..4395614:CDS	"b4167"	"bifunctional nad(p)h-hydrate repair enzyme; c-terminal domain adp-dependent (s)-nad(p)h-hydrate dehydratase and n-terminal domain nad(p)h-hydrate epimerase"	CDS	4394067	4395614	no 	yes	Unique with overlap 
NC_000913:4399253..4400203:CDS	"b4171"	"delta(2)-isopentenylpyrophosphate trna-adenosine transferase"	CDS	4399253	4400203	no 	yes	Unique with overlap 
NC_000913:4397413..4399260:CDS	"b4170"	"methyl-directed mismatch repair protein"	CDS	4397413	4399260	no 	yes	Unique with overlap 
NC_000913:4422847..4423701:CDS	"b4197"	"l-xylulose 5-phosphate 3-epimerase"	CDS	4422847	4423701	no 	yes	Unique with overlap 
NC_000913:4444113..4447892:CDS	"b4221"	"translocation and assembly module for autotransporter export, inner membrane subunit"	CDS	4444113	4447892	no 	yes	Unique with overlap 
NC_000913:4442383..4444116:CDS	"b4220"	"translocation and assembly module for autotransporter export, outer membrane subunit"	CDS	4442383	4444116	no 	yes	Unique with overlap 
NC_000913:4448693..4449043:CDS	"b4225"	"toxin of the chpb-chps toxin-antitoxin system"	CDS	4448693	4449043	no 	yes	Unique with overlap 
NC_000913:4448448..4448699:CDS	"b4224"	"antitoxin of the chpbs toxin-antitoxin system"	CDS	4448448	4448699	no 	yes	Unique with overlap 
NC_000913:4453584..4454579:CDS	"b4231"	"putative sugar abc transporter permease"	CDS	4453584	4454579	no 	yes	Unique with overlap 
NC_000913:4452572..4453597:CDS	"b4230"	"putative sugar abc transporter permease"	CDS	4452572	4453597	no 	yes	Unique with overlap 
NC_000913:complement(4480983..4483838):CDS	"b4258"	"valyl-trna synthetase"	CDS	4480983	4483838	no 	yes	Unique with overlap 
NC_000913:4486219..4487319:CDS	"b4261"	"lipopolysaccharide export abc permease"	CDS	4486219	4487319	no 	yes	Unique with overlap 
NC_000913:4498596..4499501:CDS	"b4273"	"is2 transposase tnpb"	CDS	4498596	4499501	no 	yes	Unique with overlap 
NC_000913:4498273..4498638:CDS	"b4272"	"is2 repressor tnpa"	CDS	4498273	4498638	no 	yes	Unique with overlap 
NC_000913:complement(4512412..4513410):CDS	"b4289"	"ferric citrate abc transporter permease"	CDS	4512412	4513410	no 	yes	Unique with overlap 
NC_000913:complement(4511459..4512415):CDS	"b4288"	"ferric citrate abc transporter permease"	CDS	4511459	4512415	no 	yes	Unique with overlap 
NC_000913:complement(4517715..4518236):CDS	"b4293"	"rna polymerase sigma-19 factor, fec operon-specific; ecf sigma factor"	CDS	4517715	4518236	no 	yes	Unique with overlap 
NC_000913:complement(4516765..4517718):CDS	"b4292"	"anti-sigma transmembrane signal transducer for ferric citrate transport; periplasmic feca-bound ferric citrate sensor and cytoplasmic feci ecf sigma factor activator"	CDS	4516765	4517718	no 	yes	Unique with overlap 
NC_000913:4518722..4519225:CDS	"b4576"		CDS-pseudo	4518722	4519225	no 	yes 	Unique with overlap 
NC_000913:4518528..4518803:CDS	"b4294"	"is1 repressor tnpa"	CDS	4518528	4518803	no 	yes	Unique with overlap 
NC_000913:complement(4530531..4531652):CDS	"b4305"	"putative endoglucanase with zn-dependent exopeptidase domain"	CDS	4530531	4531652	no 	yes	Unique with overlap 
NC_000913:complement(4530256..4530534):CDS	"b4565"	"putative enzyme iib component of pts"	CDS	4530256	4530534	no 	yes	Unique with overlap 
NC_000913:complement(4559998..4560681):CDS	"b4330"	"nucleoside recognition pore and gate family putative inner membrane transporter"	CDS	4559998	4560681	no 	yes	Unique with overlap 
NC_000913:complement(4559540..4560001):CDS	"b4329"	"spmb family inner membrane protein"	CDS	4559540	4560001	no 	yes	Unique with overlap 
NC_000913:complement(4576913..4577959):CDS	"b4345"	"5-methylcytosine-specific restriction enzyme mcrbc, subunit mcrc"	CDS	4576913	4577959	no 	yes	Unique with overlap 
NC_000913:complement(4581460..4583049):CDS	"b4349"	"dna methyltransferase m"	CDS	4581460	4583049	no 	yes	Unique with overlap 
NC_000913:complement(4580069..4581463):CDS	"b4348"	"specificity determinant for hsdm and hsdr"	CDS	4580069	4581463	no 	yes	Unique with overlap 
NC_000913:complement(4602089..4602859):CDS	"b4364"	"duf1212 family inner membrane protein"	CDS	4602089	4602859	no 	yes	Unique with overlap 
NC_000913:complement(4601625..4602098):CDS	"b4363"	"duf3815 family inner membrane protein"	CDS	4601625	4602098	no 	yes	Unique with overlap 
NC_000913:4604161..4604838:CDS	"b4366"	"bgl operon transcriptional activator"	CDS	4604161	4604838	no 	yes	Unique with overlap 
NC_000913:4603478..4604203:CDS	"b4365"	"putative transcriptional regulator"	CDS	4603478	4604203	no 	yes	Unique with overlap 
NC_000913:4608186..4608632:CDS	"b4373"	"ribosomal-protein-s18-alanine n-acetyltransferase"	CDS	4608186	4608632	no 	yes	Unique with overlap 
NC_000913:4607804..4608217:CDS	"b4372"	"dna polymerase iii, psi subunit"	CDS	4607804	4608217	no 	yes	Unique with overlap 
NC_000913:4613482..4614261:CDS	"b4378"	"putative dnase"	CDS	4613482	4614261	no 	yes	Unique with overlap 
NC_000913:4612412..4613485:CDS	"b4377"	"putative patatin-like family phospholipase"	CDS	4612412	4613485	no 	yes	Unique with overlap 
NC_000913:complement(4615516..4617066):CDS	"b4380"	"duf3029 family protein, putative glycine radical enzyme"	CDS	4615516	4617066	no 	yes	Unique with overlap 
NC_000913:complement(4614681..4615544):CDS	"b4379"	"putative pyruvate formate lyase activating enzyme"	CDS	4614681	4615544	no 	yes	Unique with overlap 
NC_000913:4636008..4636697:CDS	"b4398"	"response regulator in two-component regulatory system with crec"	CDS	4636008	4636697	no 	yes	Unique with overlap 
NC_000913:complement(2174280..2174564):CDS	"b2093"	"galactitol-specific enzyme iib component of pts"	CDS	2174280	2174564	no 	yes	Unique_bop27
NC_000913:complement(2174595..2175047):CDS	"b2094"	"galactitol-specific enzyme iia component of pts"	CDS	2174595	2175047	no 	yes	Unique_bop27
NC_000913:complement(2175057..2176319):CDS	"b2095"	"d-tagatose 1,6-bisphosphate aldolase 2, subunit"	CDS	2175057	2176319	no 	yes	Unique_bop27
NC_000913:complement(2176348..2177202):CDS	"b2096"	"d-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit"	CDS	2176348	2177202	no 	yes	Unique_bop27
NC_000913:complement(2177510..2178562):CDS	"b2097"	"fructose-bisphosphate aldolase class i"	CDS	2177510	2178562	no 	yes	Unique_bop27
NC_000913:2181094..2182059:CDS	"b2100"	"putative kinase"	CDS	2181094	2182059	no 	yes	Unique_bop27
NC_000913:complement(2182033..2182779):CDS	"b2101"	"putative dna-binding transcriptional regulator"	CDS	2182033	2182779	no 	yes	Unique_bop27
NC_000913:complement(2182831..2183649):CDS	"b2102"	"putative family 25 glycosyl hydrolase"	CDS	2182831	2183649	no 	yes	Unique_bop27
NC_000913:complement(2185522..2185794):CDS	"b2105"	"transcriptional repressor of rcna"	CDS	2185522	2185794	no 	yes	Unique_bop27
NC_000913:2185915..2186739:CDS	"b2106"	"membrane protein conferring nickel and cobalt resistance"	CDS	2185915	2186739	no 	yes	Unique_bop27
NC_000913:2186958..2187296:CDS	"b2107"	"periplasmic modulator of ni and co efflux"	CDS	2186958	2187296	no 	yes	Unique_bop27
NC_000913:complement(2187378..2188412):CDS	"b2108"	"putative fimbrial-like adhesin protein"	CDS	2187378	2188412	no 	yes	Unique_bop27
NC_000913:complement(2188428..2190908):CDS	"b2109"	"putative outer membrane protein"	CDS	2188428	2190908	no 	yes	Unique_bop27
NC_000913:complement(2190924..2191643):CDS	"b2110"	"putative periplasmic pilin chaperone"	CDS	2190924	2191643	no 	yes	Unique_bop27
NC_000913:complement(2191678..2192220):CDS	"b2111"	"putative fimbrial-like adhesin protein"	CDS	2191678	2192220	no 	yes	Unique_bop27
NC_000913:complement(2192513..2192794):CDS	"b2112"	"duf2574 family protein"	CDS	2192513	2192794	no 	yes	Unique_bop27
NC_000913:complement(2193057..2194166):CDS	"b2113"	"antiporter inner membrane protein"	CDS	2193057	2194166	no 	yes	Unique_bop27
NC_000913:2194298..2196331:CDS	"b2114"	"methionyl-trna synthetase"	CDS	2194298	2196331	no 	yes	Unique_bop27
NC_000913:join(2196472..2199318,2199320..2200267):CDS	"b4499"		CDS-pseudo	2196472	2200267	yes 	yes 	Unique_bop27
NC_000913:2200277..2203909:CDS	"b2118"	"duf4132 domain-containing protein"	CDS	2200277	2203909	no 	yes	Unique_bop27
NC_000913:2203970..2204287:CDS	"b4541"	"uncharacterized protein"	CDS	2203970	2204287	no 	yes	Unique_bop27
NC_000913:2204594..2205682:CDS	"b2119"	"putative hexameric aaa+ moxr family atpase"	CDS	2204594	2205682	no 	yes	Unique_bop27
NC_000913:2209098..2211098:CDS	"b2122"		CDS-pseudo	2209098	2211098	no 	yes 	Unique_bop27
NC_000913:2211223..2211684:CDS	"b2123"	"lipoprotein, duf1307 family"	CDS	2211223	2211684	no 	yes	Unique_bop27
NC_000913:complement(2211724..2212194):CDS	"b2124"	"duf1456 family protein"	CDS	2211724	2212194	no 	yes	Unique_bop27
NC_000913:2214864..2215595:CDS	"b2127"	"transcriptional activator of csgd and csgba"	CDS	2214864	2215595	no 	yes	Unique_bop27
NC_000913:2215655..2215762:CDS	"b4542"	"putative membrane protein"	CDS	2215655	2215762	no 	yes	Unique_bop27
NC_000913:complement(2215743..2216474):CDS	"b2128"	"putative abc transporter permease"	CDS	2215743	2216474	no 	yes	Unique_bop27
NC_000913:complement(2218562..2219479):CDS	"b2131"	"putative abc transporter periplasmic binding protein"	CDS	2218562	2219479	no 	yes	Unique_bop27
NC_000913:complement(2219690..2221987):CDS	"b2132"	"beta-d-glucoside glucohydrolase, periplasmic"	CDS	2219690	2221987	no 	yes	Unique_bop27
NC_000913:2222183..2223898:CDS	"b2133"	"d-lactate dehydrogenase, fad-binding, nadh independent"	CDS	2222183	2223898	no 	yes	Unique_bop27
NC_000913:complement(2223936..2224868):CDS	"b2134"	"d-alanyl-d-alanine endopeptidase"	CDS	2223936	2224868	no 	yes	Unique_bop27
NC_000913:complement(2225042..2225629):CDS	"b2135"	"yip1 family inner membrane protein"	CDS	2225042	2225629	no 	yes	Unique_bop27
NC_000913:2225799..2226377:CDS	"b2136"	"deda family inner membrane protein"	CDS	2225799	2226377	no 	yes	Unique_bop27
NC_000913:complement(2226507..2227268):CDS	"b2137"	"putative oxidoreductase"	CDS	2226507	2227268	no 	yes	Unique_bop27
NC_000913:complement(join(2227321..2228607,2228607..2228756)):CDS	"b2139"		CDS-pseudo	2227321	2228756	yes 	yes 	Unique_bop27
NC_000913:2228980..2229063:CDS	"b4679"	"uncharacterized protein"	CDS	2228980	2229063	no 	yes	Unique_bop27
NC_000913:complement(2229436..2230383):CDS	"b2140"	"trna-dihydrouridine synthase c"	CDS	2229436	2230383	no 	yes	Unique_bop27
NC_000913:2231842..2232726:CDS	"b2143"	"cytidine/deoxycytidine deaminase"	CDS	2231842	2232726	no 	yes	Unique_bop27
NC_000913:2232876..2233595:CDS	"b2144"	"duf218 superfamily vancomycin high temperature exclusion protein"	CDS	2232876	2233595	no 	yes	Unique_bop27
NC_000913:2233598..2233837:CDS	"b2145"	"duf2542 family protein"	CDS	2233598	2233837	no 	yes	Unique_bop27
NC_000913:complement(2236741..2237751):CDS	"b2148"	"methyl-galactoside transporter subunit"	CDS	2236741	2237751	no 	yes	Unique_bop27
NC_000913:complement(2237767..2239287):CDS	"b2149"	"methyl-galactoside abc transporter atpase"	CDS	2237767	2239287	no 	yes	Unique_bop27
NC_000913:complement(2239348..2240346):CDS	"b2150"	"methyl-galactoside transporter subunit"	CDS	2239348	2240346	no 	yes	Unique_bop27
NC_000913:complement(2240626..2241666):CDS	"b2151"	"galactose- and fucose-inducible galactose regulon transcriptional isorepressor; mgl operon transcriptional repressor; autorepressor"	CDS	2240626	2241666	no 	yes	Unique_bop27
NC_000913:complement(2241808..2242965):CDS	"b2152"	"duf418 family putative inner membrane protein"	CDS	2241808	2242965	no 	yes	Unique_bop27
NC_000913:complement(2242982..2243650):CDS	"b2153"	"gtp cyclohydrolase i"	CDS	2242982	2243650	no 	yes	Unique_bop27
NC_000913:2243908..2244744:CDS	"b2154"	"s-formylglutathione hydrolase"	CDS	2243908	2244744	no 	yes	Unique_bop27
NC_000913:complement(2244776..2246767):CDS	"b2155"	"colicin ia outer membrane receptor and translocator; ferric iron-catecholate transporter"	CDS	2244776	2246767	no 	yes	Unique_bop27
NC_000913:complement(2247061..2248530):CDS	"b2156"	"lysine transporter"	CDS	2247061	2248530	no 	yes	Unique_bop27
NC_000913:complement(2248735..2249616):CDS	"b2157"	"putative dna-binding transcriptional regulator"	CDS	2248735	2249616	no 	yes	Unique_bop27
NC_000913:2249715..2250764:CDS	"b2158"	"upf0324 family inner membrane protein"	CDS	2249715	2250764	no 	yes	Unique_bop27
NC_000913:2250838..2251695:CDS	"b2159"	"endonuclease iv with intrinsic 3'-5' exonuclease activity"	CDS	2250838	2251695	no 	yes	Unique_bop27
NC_000913:2251698..2252786:CDS	"b2160"	"putative kinase"	CDS	2251698	2252786	no 	yes	Unique_bop27
NC_000913:complement(2252893..2254143):CDS	"b2161"	"nucleoside permease"	CDS	2252893	2254143	no 	yes	Unique_bop27
NC_000913:complement(2254243..2255184):CDS	"b2162"	"ribonucleoside hydrolase 2"	CDS	2254243	2255184	no 	yes	Unique_bop27
NC_000913:2255353..2256012:CDS	"b2163"	"putative transcriptional regulator"	CDS	2255353	2256012	no 	yes	Unique_bop27
NC_000913:complement(2256083..2257333):CDS	"b2164"	"putative nucleoside transporter"	CDS	2256083	2257333	no 	yes	Unique_bop27
NC_000913:complement(2259717..2261408):CDS	"b2167"	"fused fructose-specific pts enzymes: iibcomponent/iic components"	CDS	2259717	2261408	no 	yes	Unique_bop27
NC_000913:complement(2261425..2262363):CDS	"b2168"	"fructose-1-phosphate kinase"	CDS	2261425	2262363	no 	yes	Unique_bop27
NC_000913:2263861..2265042:CDS	"b2170"	"lactose/glucose efflux system"	CDS	2263861	2265042	no 	yes	Unique_bop27
NC_000913:complement(2265039..2265293):CDS	"b4502"	"upf0153 cysteine cluster protein"	CDS	2265039	2265293	no 	yes	Unique_bop27
NC_000913:2265448..2266020:CDS	"b2171"	"elongation factor p-like protein"	CDS	2265448	2266020	no 	yes	Unique_bop27
NC_000913:2266243..2267709:CDS	"b2172"	"putative nad-dependent d-mannonate oxidoreductase"	CDS	2266243	2267709	no 	yes	Unique_bop27
